epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,775.777,1.16034,1.28716,1.34173,0.67986,0.53266,0.60196,0.40967,1.23735,1.41881,1.4061,0.0006535,0.0006535,0.0006535
44,793.17,1.15571,1.29737,1.35311,0.5654,0.53308,0.55692,0.37643,1.22638,1.49645,1.39529,0.00064525,0.00064525,0.00064525
45,810.48,1.12529,1.25101,1.31714,0.56004,0.57461,0.56403,0.37987,1.26815,1.52108,1.42106,0.000637,0.000637,0.000637
46,827.999,1.11489,1.24105,1.30975,0.59466,0.56879,0.58015,0.3909,1.26829,1.43215,1.40771,0.00062875,0.00062875,0.00062875
47,845.471,1.12517,1.21578,1.29979,0.57038,0.55742,0.56864,0.39194,1.22953,1.4563,1.40679,0.0006205,0.0006205,0.0006205
48,862.881,1.10477,1.21197,1.29244,0.60051,0.56984,0.57953,0.39112,1.2403,1.47167,1.39894,0.00061225,0.00061225,0.00061225
49,880.335,1.08055,1.19738,1.2902,0.5895,0.59243,0.60275,0.41227,1.25114,1.4034,1.40741,0.000604,0.000604,0.000604
50,897.909,1.09547,1.17694,1.28404,0.59794,0.55567,0.58947,0.39458,1.25598,1.51024,1.43694,0.00059575,0.00059575,0.00059575
51,915.229,1.0877,1.1788,1.28842,0.58084,0.59278,0.58444,0.38669,1.22922,1.51145,1.407,0.0005875,0.0005875,0.0005875
52,932.548,1.0758,1.15732,1.2825,0.61437,0.55647,0.58567,0.40027,1.24117,1.44327,1.41393,0.00057925,0.00057925,0.00057925
53,949.806,1.08328,1.15487,1.29228,0.68456,0.52279,0.57001,0.37376,1.2542,1.48413,1.41009,0.000571,0.000571,0.000571
54,967.164,1.05599,1.10767,1.2597,0.62134,0.60723,0.59891,0.40427,1.24751,1.4256,1.41708,0.00056275,0.00056275,0.00056275
55,984.805,1.07623,1.14325,1.27634,0.59901,0.58423,0.59534,0.40903,1.22703,1.45356,1.40079,0.0005545,0.0005545,0.0005545
56,1002.32,1.09208,1.15289,1.26708,0.64112,0.52348,0.55892,0.38677,1.23191,1.53218,1.40831,0.00054625,0.00054625,0.00054625
57,1019.86,1.07072,1.13346,1.28485,0.55991,0.59626,0.57064,0.3979,1.22711,1.42955,1.38777,0.000538,0.000538,0.000538
58,1037.21,1.05178,1.10624,1.26646,0.59228,0.57807,0.59233,0.4049,1.2416,1.43772,1.40444,0.00052975,0.00052975,0.00052975
59,1054.7,1.04013,1.07387,1.24334,0.66741,0.56276,0.59875,0.40428,1.23918,1.4276,1.40295,0.0005215,0.0005215,0.0005215
60,1072.11,1.05614,1.10912,1.25283,0.63228,0.56864,0.60696,0.41116,1.22161,1.42372,1.3976,0.00051325,0.00051325,0.00051325
61,1089.52,1.04495,1.07075,1.25851,0.65517,0.58211,0.60111,0.41807,1.21053,1.42026,1.38627,0.000505,0.000505,0.000505
62,1106.84,1.04429,1.07688,1.25194,0.66489,0.5814,0.61889,0.41907,1.22995,1.3862,1.40961,0.00049675,0.00049675,0.00049675
63,1124.17,1.02083,1.03394,1.23713,0.63774,0.55976,0.59908,0.39918,1.22876,1.45311,1.4064,0.0004885,0.0004885,0.0004885
64,1141.58,1.044,1.0503,1.24711,0.64081,0.52108,0.59236,0.40689,1.2405,1.45007,1.39553,0.00048025,0.00048025,0.00048025
65,1158.91,1.04848,1.05869,1.24193,0.61024,0.56016,0.57352,0.37778,1.27208,1.46741,1.43578,0.000472,0.000472,0.000472
66,1176.12,1.02207,1.0251,1.23036,0.60274,0.60414,0.61449,0.40899,1.25353,1.37276,1.40549,0.00046375,0.00046375,0.00046375
67,1193.41,1.03771,1.04998,1.23346,0.67565,0.52535,0.57927,0.39266,1.2365,1.45901,1.4112,0.0004555,0.0004555,0.0004555
68,1210.6,1.02388,1.04022,1.22692,0.5927,0.59452,0.59772,0.40174,1.25352,1.46347,1.42604,0.00044725,0.00044725,0.00044725
69,1227.84,1.01589,1.01589,1.22593,0.64931,0.59931,0.61876,0.41572,1.26222,1.3838,1.42108,0.000439,0.000439,0.000439
70,1245.16,1.02831,1.03988,1.2313,0.6663,0.56897,0.60215,0.4089,1.23594,1.41597,1.40234,0.00043075,0.00043075,0.00043075
71,1262.43,1.0038,0.9828,1.21844,0.71719,0.55067,0.62998,0.43459,1.22833,1.35827,1.40545,0.0004225,0.0004225,0.0004225
